track,date,race,post_position,horse_name,race_back,age_sex_restrictions,alt_comment_line,apprentice_wt_allow,bris_2f_pace_fig,bris_4f_pace_fig,bris_6f_pace_fig,bris_8f_pace_fig,bris_late_pace_fig,bris_race_shape_first_call,bris_race_shape_second_call,bris_speed_rating,bris_track_code,chute_indicator,claim_trainer_switch_date,claim_trainer_switch_n1,claim_trainer_switch_n2,claim_trainer_switch_n3,claim_trainer_switch_n4,claim_trainer_switch_n5,claimed_code,claiming_price,days_since_prev_race,distance,entry,eqb_abbrev_race_conditions,equipment,extended_start_comment,favorite_indicator,final_time,finish_between_lengths,finish_between_lengths_only,finish_position,first_call_between_lengths,first_call_between_lengths_only,first_call_position,fraction_1,fraction_2,fraction_2f,fraction_3,fraction_4f,fraction_5f,fraction_6f,fraction_8f,front_bandages_indicator,gate_call_position,jockey,medication,money_position,num_entrants,odds,pp_post_position,prev_all_weather_surface_flag,purse,race_classification,race_date,race_name,race_num,race_type,restricted_qualifier_flag,sealed_track_indicator,second_call_between_lengths,second_call_between_lengths_only,second_call_position,second_place_margin,second_place_name,second_place_weight,speed_rating,start_call_between_lengths,start_call_between_lengths_only,start_call_position,statebred_flag,stretch_between_lengths,stretch_between_lengths_only,stretch_position,surface,third_place_margin,third_place_name,third_place_weight,track_code,track_condition,track_variant,trainer,trip_comment,weight,winner_margin,winner_name,winner_weight,target_FP,official_final_odds,year,target_top3,target_top5,target_ml_rank_minus_finish,target_top5_ml_rank_gt4,target_deep_closer_top5
PIM,2021-05-15,13,7,FRANCE GO DE INA,1,BON,03-27-21 Sis; alwys in rr,,,,,,,,,,MEY,,,,,,,,,,98,2078,,U Drby Spnsr-G,,03-27-21 Sis; alwys in rr,0,116.28,10.50,10.50,6,,,,,,,,,,,,0,,*ROSARIO J,0,6,14,0.00,0,,750000,U Drby Spns-G2,20210327,UAE Derby Sponsored By Emirates NBD,4,G2,,,,,,1.75,PANADOL,121,0,,,,,,,,D,0.13,NEW TREASURE,121,MEY,FT,0,*MORI H,,121,5.50,REBEL'S ROMANCE,121,7,24.6,2021,0,0,2.0,0,0
PIM,2021-05-15,13,7,FRANCE GO DE INA,2,AON,,,,,,,,,,,HSN,,,,,,,,,,21,1968,,Alw133900,,,1,113.60,5.00,,1,,,,,,,,,,,,0,,*FUKUNAGA Y,0,1,9,1.00,1,,133871,Alw133900,20201219,,7,A,,,,,,2.50,MEISHO HANAMOMO,119,0,,,,,,,,D,0.50,JOYFUL DANCER,119,HSN,FT,0,*MORI H,,121,5.00,FRANCE GO DE INA,121,7,24.6,2021,0,0,2.0,0,0
PIM,2021-05-15,13,7,FRANCE GO DE INA,3,AON,,,,,,,,,,,HSN,,,,,,,,,,21,1968,,MdSpWt,,,0,113.90,4.00,,1,,,,,,,,,,,,0,,*FUKUNAGA Y,0,1,13,3.20,10,,92979,MdSpWt,20201128,,1,S,,,,,,2.50,EMERGING ROLE,121,0,,,,,,,,D,2.50,BISHAMONTEN,121,HSN,FT,0,*MORI H,,121,4.00,FRANCE GO DE INA,121,7,24.6,2021,0,0,2.0,0,0
PIM,2021-05-15,13,7,FRANCE GO DE INA,4,AON,,,,,,,,,,,TOK,,,,,,,,,,,1422,,MdSpWt,,,0,78.20,7.50,7.50,4,,,,,,,,,,,,0,,*MATSUYAMA K.,0,4,14,6.40,14,,129634,MdSpWt,20201107,,6,S,,,,,,0.50,SATONO MUSTANG,121,0,,,,,,,,D,4.00,YAMANIN VIOLONE,119,TOK,FT,0,*MORI H,,121,3.00,LEMON POP,121,7,24.6,2021,0,0,2.0,0,0
PIM,2021-05-15,13,8,UNBRIDLED HONOR,1,BON,,,77,87,92,,91,18,7,92,KEE,,,,,,,,,,35,1870,,Lexingtn-G3,,04-10-21 Trailed; rail gain 2nd; tip 4wd 1/4; stayed on; 2nd best,0,103.50,2.75,2.75,2,10.00,10.00,9,22.39,45.87,22.39,71.3,45.87,,71.30,97.12,0,9,LEPAROUX JULIEN R,0,2,9,20.10,5,,200000,Lexingtn-G3,20210410,Stonestreet Lexington S.,9,G3,,s,5.00,5.00,5,2.25,UNBRIDLED HONOR,118,83,12.00,12.00,9,,3.00,3.00,3,D,1.00,STARRININMYDREAMS,118,KEE,SY,19,PLETCHER TODD A,Rail gain 2nd;4w1/4,118,2.75,KING FURY,118,6,13.7,2021,0,0,0.0,0,0
PIM,2021-05-15,13,8,UNBRIDLED HONOR,2,BON,,,74,78,76,,95,5,3,85,TAM,,,,,,,,,,28,1870,,TamDby-G2,,03-06-21 Settled near inside; switched out far turn; improved position;,0,103.55,7.00,7.00,4,8.00,8.00,12,23.23,47.06,23.23,71.38,47.06,,71.38,97.09,0,10,LEPAROUX JULIEN R,0,4,12,21.50,9,,400000,TamDby-G2,20210306,Lambholm South Tampa Bay Derby,11,G2,,,10.00,10.00,10,3.75,HIDDEN STASH,117,85,9.50,9.50,12,,7.50,7.50,6,D,2.50,MOONLITE STRIKE,117,TAM,FT,3,PLETCHER TODD A,Settled; improved 5wd,117,0.75,HELIUM,117,6,13.7,2021,0,0,0.0,0,0
PIM,2021-05-15,13,8,UNBRIDLED HONOR,3,BON,,,77,76,76,,90,1,1,82,TAM,,,,,,,,,,55,1800,,MdSpWt,,02-06-21 Tracked off 2nd flight inside; waited into stretch;split;bid rail,1,101.11,0.50,,1,3.50,3.50,6,24.13,47.86,24.13,72.48,47.86,,72.48,98.75,0,7,VELAZQUEZ J R,1,1,10,1.10,3,,28500,MdSpWt,20210206,,5,S,,,3.50,3.50,5,1.00,SEMINOLE BEACH,120,89,3.50,3.50,5,,1.00,1.00,3,D,1.50,SUMMER SILENCE,120,TAM,FT,11,PLETCHER TODD A,Ins;waitd;rail bid1/16,120,0.50,UNBRIDLED HONOR,120,6,13.7,2021,0,0,0.0,0,0
PIM,2021-05-15,13,8,UNBRIDLED HONOR,4,AON,,,74,75,81,,85,-3,-5,84,AQU,,,,,,,,,,29,1980,,MdSpWt,,12-13-20 Pull off & bump start; 2w;driven on far turn; gave way,1,113.14,12.25,12.25,4,6.50,6.50,5,49.73,74.93,24.55,100.29,49.73,,74.93,100.29,0,7,FRANCO MANUEL,0,4,7,1.80,5,,80000,MdSpWt,20201213,,4,S,,,5.50,5.50,5,0.75,ROCK SUGAR,119,70,6.50,6.50,5,,7.50,7.50,4,D,9.25,THE REDS,119,AQU,FT,25,PLETCHER TODD A,Bump st;2w;drive 2nd,119,2.25,RISK TAKING,119,6,13.7,2021,0,0,0.0,0,0
PIM,2021-05-15,13,8,UNBRIDLED HONOR,5,AON,,,81,78,,,93,0,-7,82,AQU,,,,,,,,,,,1540,,MdSpWt,,11-14-20 Coaxed st; 6w backstretch; 3w turn; angled 5w upper; improved,0,84.52,8.25,8.25,5,7.25,7.25,8,22.93,46.8,22.93,71.66,46.80,,71.66,,0,1,VELAZQUEZ J R,0,5,11,5.20,11,,80000,MdSpWt,20201114,,5,S,,,8.25,8.25,10,1.25,WEYBURN,119,74,,,1,,10.00,10.00,7,D,4.50,KID CASH,119,AQU,GD,16,PLETCHER TODD A,5w upper; improved,119,1.50,WOLFIE'S DYNAGHOST,119,6,13.7,2021,0,0,0.0,0,0
PIM,2021-05-15,13,9,RISK TAKING,1,BON,,,76,76,84,,86,-5,-2,86,AQU,,,,,,,,,,56,1980,,WoodMem-G2,b,04-03-21 Bobbled st; chased 2-3w; coaxed 4w 3/8; 6w upper; no response,1,114.49,7.00,7.00,7,3.50,3.50,6,50.18,74.98,24.88,100.76,50.18,,74.98,100.76,0,5,ORTIZ IRAD JR,0,7,9,2.35,4,,750000,WoodMem-G2,20210403,Wood Memorial S. Presented by Resorts World Casino,10,G2,,,3.75,3.75,7,1.25,DYNAMIC ONE,123,68,4.00,4.00,7,,4.50,4.50,8,D,1.75,CROWDED TRADE,123,AQU,FT,24,BROWN CHAD C,Bobble st; no response,123,0.13,BOURBONIC,123,8,14.3,2021,0,0,-2.0,0,0
PIM,2021-05-15,13,9,RISK TAKING,2,BON,,,77,77,87,,94,-3,1,92,AQU,,,,,,,,,,55,1980,,Withers-G3,b,02-06-21 Rate 2w;3w 2d;ask near 1/4;4w upper;rally;up shy bit 1/16;clear,1,111.91,3.75,,1,4.00,4.00,6,48.71,73.17,24.02,98.47,48.71,,73.17,98.47,0,6,CANCEL ERIC,0,1,9,1.90,5,,250000,Withers-G3,20210206,Withers S.,8,G3,,,3.00,3.00,4,1.25,OVERTOOK,118,88,4.50,4.50,6,,1.50,1.50,3,D,4.75,CAPO KANE,120,AQU,FT,12,BROWN CHAD C,2w;3w2d;ask1/4;4w1/8,118,3.75,RISK TAKING,118,8,14.3,2021,0,0,-2.0,0,0
PIM,2021-05-15,13,9,RISK TAKING,3,AON,,,80,83,88,,104,-3,-5,98,AQU,,,,,,,,,,29,1980,,MdSpWt,b,12-13-20 Well rated 2w stalking; roused 3w into;vs duo 1/8-1/16;up;clear,0,113.14,2.25,,1,2.50,2.50,4,49.73,74.93,24.55,100.29,49.73,,74.93,100.29,0,3,LEZCANO JOSE,0,1,7,5.90,2,,80000,MdSpWt,20201213,,4,S,,,2.50,2.50,3,0.75,ROCK SUGAR,119,82,3.50,3.50,4,,1.50,1.50,3,D,9.25,THE REDS,119,AQU,FT,25,BROWN CHAD C,2w;vs duo 1/8-1/16pl,119,2.25,RISK TAKING,119,8,14.3,2021,0,0,-2.0,0,0
PIM,2021-05-15,13,9,RISK TAKING,4,AON,,,94,91,89,,70,10,6,78,AQU,,,,,,,,,,35,1870,,MdSpWt,,11-14-20 Slight lunge st; chased 2-3w; coaxed 5/16; 5w upper; weakened,0,107.18,9.25,9.25,6,3.00,3.00,6,24.09,49.97,24.09,75.68,49.97,,75.68,100.52,0,5,ORTIZ IRAD JR,0,6,11,3.05,1,,80000,MdSpWt,20201114,,3,S,,,3.00,3.00,5,2.00,AVIANO,119,55,4.00,4.00,5,,8.50,8.50,7,t,0.50,CREW DRAGON,119,AQU,YL,36,BROWN CHAD C,Chased 2-3w; weakened,119,2.00,ORIGINAL,119,8,14.3,2021,0,0,-2.0,0,0
PIM,2021-05-15,13,9,RISK TAKING,5,AON,,,86,80,,,84,0,-2,73,BEL,,,,,,,,,,,1320,,MdSpWt,,10-10-20 5w backstretch; 3w turn; coaxed 3/8; 7w upper; empty,0,70.81,9.50,9.50,7,4.00,4.00,7,22.89,46.23,22.89,58.13,46.23,58.13,,,0,5,ORTIZ IRAD JR,0,7,8,4.10,8,,63000,MdSpWt,20201010,,6,S,,,8.00,8.00,7,1.50,NEWBOMB,119,76,,,5,,9.00,9.00,7,D,5.75,KID CASH,119,BEL,FT,14,BROWN CHAD C,7w upper; empty,119,0.75,NOVA RAGS,119,8,14.3,2021,0,0,-2.0,0,0
PIM,2022-05-21,11,1,ETHEREAL ROAD,1,BON,,,81,85,90,,82,5,9,86,KEE,,,,,,,,,,7,1870,,Lexingtn-G3,,04-16-22 Bumped start; 2p 1st turn; 4p 2nd; 5p into lane;bid str;flattened,0,105.24,3.50,3.50,4,3.50,3.50,6,23.85,48.01,23.85,72.45,48.01,,72.45,98.59,0,3,ESPINOZA V,0,4,11,9.50,4,,400000,Lexingtn-G3,20220416,Stonestreet Lexington S.,9,G3,,,4.25,4.25,8,1.50,MAJOR GENERAL,118,73,4.00,4.00,7,,2.50,2.50,4,D,1.00,IN DUE TIME,118,KEE,FT,24,LUKAS D WAYNE,Bmp st;5p upr;bid;flat,118,1.00,TAWNY PORT,118,1,1.5,2022,1,1,1.0,0,0
PIM,2022-05-21,11,1,ETHEREAL ROAD,2,BON,,,82,82,91,,88,-6,-4,91,KEE,,,,,,,,,,42,1980,,BlueGras-G1,,04-09-22 Midpack 3wd; 5wd 2nd; bumpd upr; tired; left lead,0,110.35,11.50,11.50,7,3.00,3.00,7,48.39,72.72,24.04,97.86,48.39,,72.72,97.86,0,3,CONTRERAS LUIS,0,7,11,13.30,8,,1000000,BlueGras-G1,20220409,Toyota Blue Grass S.,9,G1,,,3.50,3.50,7,3.75,SMILE HAPPY,123,76,2.50,2.50,5,,6.00,6.00,6,D,0.50,EMMANUEL,123,KEE,GD,18,LUKAS D WAYNE,3w;5w2nd;bump upr;tire,123,2.50,ZANDON,123,1,1.5,2022,1,1,1.0,0,0
PIM,2022-05-21,11,1,ETHEREAL ROAD,3,BON,,,83,75,73,,107,-8,-13,91,OP,,,,,,,,,,28,1870,,Rebel-G2,,02-26-22 2nd flight outside;ranged up 4w far turn;dueled; led;drift;caught,0,105.69,0.50,0.50,2,2.25,2.25,5,23.42,48.86,23.42,74.3,48.86,,74.30,99.10,0,5,CONTRERAS LUIS,0,2,11,15.80,10,,1000000,Rebel-G2,20220226,Rebel S.,11,G2,,,2.50,2.50,4,0.06,ETHEREAL ROAD,117,80,4.00,4.00,5,,0.50,,1,D,1.25,BARBER ROAD,117,OP,FT,18,LUKAS D WAYNE,Ranged up 4w;led;drift,117,0.50,UN OJO,117,1,1.5,2022,1,1,1.0,0,0
PIM,2022-05-21,11,1,ETHEREAL ROAD,4,BON,,,60,63,71,,105,1,-1,89,OP,,,,,,,,,,42,1870,,MdSpWt,,01-29-22 Hesitated; bobble start; well back; swung 5w; full of run,0,106.82,4.00,,1,12.00,12.00,12,23.59,48.56,23.59,74.09,48.56,,74.09,100.52,0,11,CONTRERAS LUIS,1,1,12,19.60,2,,84000,MdSpWt,20220129,,11,S,,,8.25,8.25,9,1.75,QUICK TO BLAME,122,75,16.00,16.00,12,,2.75,2.75,4,D,0.50,GOIN TO THE SHOW,122,OP,FT,22,LUKAS D WAYNE,Hesitd brk;5w; willing,122,4.00,ETHEREAL ROAD,122,1,1.5,2022,1,1,1.0,0,0
PIM,2022-05-21,11,1,ETHEREAL ROAD,5,AON,,,79,74,69,,87,3,-1,77,OP,,,,,,,,,,20,1870,,MdSpWt,,12-18-21 Lacked early foot; 2p 2nd turn; rallied show; no match top two,0,105.90,6.50,6.50,3,7.00,7.00,10,23.18,47.78,23.18,73.15,47.78,,73.15,99.19,0,10,ARRIETA FRANCISCO,1,3,12,12.30,6,,84000,MdSpWt,20211218,,10,S,,s,7.25,7.25,9,6.25,QUICK TO BLAME,119,74,6.25,6.25,8,,8.00,8.00,5,D,5.75,ETHEREAL ROAD,119,OP,MY,15,LUKAS D WAYNE,2p; no match top two,119,0.13,CALL ME JAMAL,119,1,1.5,2022,1,1,1.0,0,0
PIM,2022-05-21,11,1,ETHEREAL ROAD,6,AON,,,87,92,,,79,4,1,82,CD,,,,,,,,,,28,1540,,MdSpWt,,11-28-21 Back early on; 4path turn; moved up stretch,0,83.04,5.75,5.75,5,5.50,5.50,7,22.12,45.33,22.12,70.15,45.33,,70.15,,0,4,COHEN DAVID,0,5,11,35.80,9,,120000,MdSpWt,20211128,,6,S,,,4.00,4.00,6,1.75,KUPUNA,119,81,,,4,,4.50,4.50,5,D,0.50,WINTERWOOD,119,CD,FT,14,LUKAS D WAYNE,4path turn; moved up,119,0.25,SURFER DUDE,119,1,1.5,2022,1,1,1.0,0,0
PIM,2022-05-21,11,1,ETHEREAL ROAD,7,AON,,,78,83,,,77,3,2,74,CD,,,,,,,,,,,1540,,MdSpWt,,10-31-21 No factor,0,83.68,13.50,13.50,7,10.00,10.00,9,22.49,45.59,22.49,70.51,45.59,,70.51,,0,9,BEJARANO R,0,7,11,31.40,5,,120000,MdSpWt,20211031,,7,S,,,10.00,10.00,8,6.00,UNPREDICTABLE BAY,119,70,,,9,,11.00,11.00,7,D,3.50,WOLFE COUNTY,119,CD,FT,15,LUKAS D WAYNE,No factor,119,0.25,B SUDD,119,1,1.5,2022,1,1,1.0,0,0
PIM,2022-05-21,11,10,RUGGS,1,BON,,,85,79,84,,91,-5,-2,86,OP,,,,,,,,,,20,1760,,OC100000NW1$X,,04-01-22 Prompted in hand; bid 2nd; took over; slight drift; clear,0,98.04,2.75,,1,0.50,0.50,2,23.5,48,23.50,72.53,48.00,,72.53,,0,1,CABRERA DAVID,1,1,6,6.80,6,,106000,OC100000n1x,20220401,,6,AO,,,0.13,0.13,2,0.25,STELLAR TAP,118,89,1.00,1.00,2,,0.50,,1,D,0.25,NINETIES COUNTRY,118,OP,FT,15,MOQUETT RONALD E,Press in hand;took ovr,118,2.75,RUGGS,118,4,12.4,2022,0,1,1.0,1,1
PIM,2022-05-21,11,10,RUGGS,2,BON,,,83,73,75,,90,-15,-17,81,OP,,,,,,,,,,29,1870,,OC80000NW1$X,,03-12-22 Broke on top;dueled; soft fractions early; weakened,0,103.66,8.75,8.75,4,0.13,,1,23.88,48.7,23.88,73.32,48.70,,73.32,97.58,0,1,CABRERA DAVID,1,4,6,11.20,3,,106000,OC80000n1x,20220312,,4,AO,,,0.13,0.13,2,2.25,THE SKIPPER TOO,117,82,0.50,,1,,2.50,2.50,2,D,1.50,BAROSSA,120,OP,FT,15,MOQUETT RONALD E,Soft duel rail;weakend,118,5.00,WE THE PEOPLE,122,4,12.4,2022,0,1,1.0,1,1
PIM,2022-05-21,11,10,RUGGS,3,BON,,,80,72,67,,91,-12,-19,78,OP,,,,,,,,,,41,1870,,OC100000NW1$X,,02-11-22 Within striking distance outside; 4w 2nd turn; empty drive,0,104.40,14.00,14.00,5,2.50,2.50,4,23.83,48.92,23.83,74.25,48.92,,74.25,98.34,0,5,ARRIETA FRANCISCO,1,5,11,4.00,7,,100000,OC100000n1x,20220211,,8,AO,,,4.00,4.00,5,0.00,BAROSSA,119,73,2.50,2.50,4,,12.00,12.00,5,D,2.00,ELUSIVE TARGET,117,OP,FT,15,MOQUETT RONALD E,4w 2nd turn; empty,118,10.25,ZOZOS,119,4,12.4,2022,0,1,1.0,1,1
PIM,2022-05-21,11,10,RUGGS,4,BON,,,96,107,102,,69,20,11,84,OP,,,,,,,,,,29,1760,,SmrtyJnsL250k,b,01-01-22 Dueled inside; quick fractions; caved,0,99.44,5.50,5.50,8,0.13,0.13,2,23.03,46.38,23.03,72.34,46.38,,72.34,,0,4,LEPAROUX JULIEN R,0,8,13,31.30,7,,250000,SmrtyJnsL250k,20220101,Smarty Jones S.,9,N,,s,0.13,0.13,2,1.00,BARBER ROAD,117,76,0.50,,1,,1.75,1.75,4,D,0.06,IGNITIS,117,OP,SY,21,MOQUETT RONALD E,Quick duel;caved,117,2.00,DASH ATTACK,119,4,12.4,2022,0,1,1.0,1,1
PIM,2022-05-21,11,10,RUGGS,5,AON,,,93,97,,,77,4,1,82,OP,,,,,,,,,,18,1320,,AdventB150k,,12-03-21 Within striking distance 3w; empty drive,0,69.97,3.75,3.75,4,2.50,2.50,4,21.61,44.96,21.61,57.3,44.96,57.30,,,0,5,GARCIA MARTIN,1,4,8,12.00,3,,150000,AdventB150k,20211203,Advent S.,8,N,,,0.50,0.50,3,1.25,HIGHER STANDARD,117,89,,,5,,2.00,2.00,3,D,1.50,CAIRAMA,117,OP,FT,9,MOQUETT RONALD E,3w; empty drive,117,1.00,KAVOD,117,4,12.4,2022,0,1,1.0,1,1
PIM,2022-05-21,11,10,RUGGS,6,AON,,,88,82,,,80,-2,-6,73,RP,,,,,,,,,,,1430,,MdSpWt,,11-15-21 Vied for lead; inside turn; long drive; drew off; driving;,1,79.25,3.00,,1,0.13,0.13,2,22.89,46.97,22.89,72.93,46.97,,72.93,,0,1,CABRERA DAVID,1,1,8,1.90,3,,33000,MdSpWt,20211115,,5,S,,,0.13,,1,2.75,STANS HOME RUN,119,81,,,1,,1.50,,1,D,0.13,COUNT BLUE,119,RP,FT,18,MOQUETT RONALD E,Vied inside; drew off,119,3.00,RUGGS,119,4,12.4,2022,0,1,1.0,1,1
PIM,2022-05-21,11,2,GOLDENIZE,1,BON,,,94,95,,,80,9,2,81,LRL,,,,,,,,,,18,1210,,OC62500NW1X,,04-14-22 Step slow;edge up in hand;work between 1/4;4w grind;up;driving,1,66.39,0.13,,1,3.75,3.75,5,22.78,47.07,22.78,59.79,47.07,59.79,,,0,6,BOYCE FOREST,1,1,7,0.50,3,,58644,OC62500n1x,20220414,,8,AO,,,1.25,1.25,5,1.75,YO NESSROUNDONKERN,121,80,,,6,,2.00,2.00,2,D,3.00,GALLANT GOLD,124,LRL,FT,20,KEEFE TIMOTHY L,Stp slw;mv bw;4w grind,124,0.13,GOLDENIZE,124,7,31.0,2022,0,0,0.0,0,0
PIM,2022-05-21,11,2,GOLDENIZE,2,BON,,,95,104,,,79,3,6,90,LRL,,,,,,,,,,28,1540,,OC62500NW1X,,03-27-22 Rated 4wd outside foes;move in hand;bid 5/16;duel;led;outkicked,1,84.71,0.75,0.75,2,1.50,1.50,4,22.7,45.93,22.70,71.26,45.93,,71.26,,0,3,BOYCE FOREST,1,2,7,1.80,6,,55476,OC62500n1x,20220327,,8,AO,,,1.00,1.00,2,8.00,GOLDENIZE,124,81,,,3,,0.13,,1,D,3.75,CRABS N BEER,124,LRL,FT,19,KEEFE TIMOTHY L,4-3w;duel;led;outfin,124,0.75,UNCLE BUDDY,121,7,31.0,2022,0,0,0.0,0,0
PIM,2022-05-21,11,2,GOLDENIZE,3,BON,,,98,99,,,77,5,3,85,LRL,,,,,,,,,,15,1430,,Md40000,,02-27-22 Clear early; pace near rail; driving;,1,78.65,2.00,,1,2.00,,1,22.6,46.47,22.60,71.81,46.47,,71.81,,0,3,BOYCE FOREST,1,1,11,0.90,10,,61777,Md40000-W,20220227,,5,M,,,2.00,,1,5.50,MONEY ROOM,124,82,,,3,,3.00,,1,D,0.06,VIOLENT ROCK,124,LRL,FT,21,KEEFE TIMOTHY L,Pace; driving,124,2.00,GOLDENIZE,124,7,31.0,2022,0,0,0.0,0,0
PIM,2022-05-21,11,2,GOLDENIZE,4,BON,,,99,102,,,85,7,4,93,LRL,,,,,,,,,,23,1210,,MdSpWt,,02-12-22 Brushed start; rail turn; even finish,0,65.23,3.50,3.50,3,2.50,2.50,5,22.84,46.62,22.84,58.78,46.62,58.78,,,0,3,ACOSTA J D,1,3,9,10.00,3,,64308,MdSpWt,20220212,,5,S,,,2.50,2.50,4,3.00,KEEPING THE EDGE,124,81,,,3,,3.50,3.50,3,D,3.00,GOLDENIZE,124,LRL,FT,25,KEEFE TIMOTHY L,Brush start;rail;even,124,0.50,OUTKISSED,124,7,31.0,2022,0,0,0.0,0,0
PIM,2022-05-21,11,2,GOLDENIZE,5,BON,,,82,89,,,86,3,3,82,LRL,,,,,,,,,,,1320,,Md25000,,01-20-22 Allowed to settle; 3-2 wide; willingly,0,72.06,1.25,1.25,2,7.00,7.00,7,22.77,46.45,22.77,58.91,46.45,58.91,,,0,9,BOYCE FOREST,1,2,10,21.90,7,,46116,Md25000-W,20220120,,7,M,,s,4.50,4.50,5,0.06,GOLDENIZE,124,79,,,9,,1.00,1.00,2,D,1.25,MOCEPHUS,124,LRL,SY,22,KEEFE TIMOTHY L,3-2 wide; willingly,124,1.25,LANTAU,124,7,31.0,2022,0,0,0.0,0,0
PIM,2022-05-21,11,3,WRITEITONTHEICE,1,BON,,,86,83,83,,86,-1,0,83,LRL,,,,,,,,,,34,1760,,MdSpWt,b,04-23-22 Lean in;brush start;move between;duel inside;cleared;driving,0,99.05,2.75,,1,0.13,,1,24.18,48.07,24.18,73.16,48.07,,73.16,,0,6,RODRIGUEZ JAMIE,1,1,8,2.80,3,,51200,MdSpWt,20220423,,2,S,,,0.13,0.13,2,0.06,REBEL FAITH,124,75,0.13,,1,,0.50,,1,D,1.50,WHIZWIT,124,LRL,FT,21,RODRIGUEZ RUDY R,Ins;duel;strong ride,124,2.75,WRITEITONTHEICE,124,8,26.2,2022,0,0,0.0,0,0
PIM,2022-05-21,11,3,WRITEITONTHEICE,2,BUN,,,80,82,82,,80,-2,-4,78,AQU,,,,,,,,,,24,1760,,MdSpWt,b,03-20-22 Hustled;mvd out 5-1/2;tracked outside;chsd 3p turn;tired,0,96.57,9.75,9.75,3,1.50,1.50,2,23.56,46.71,23.56,71.63,46.71,,71.63,,0,3,MCCARTHY TREVOR,1,3,5,13.40,4,,80000,MdSpWt,20220320,,1,S,,,2.00,2.00,3,8.75,AMERICAN LAW,126,81,1.50,1.50,3,,5.00,5.00,3,D,8.75,WRITEITONTHEICE,118,AQU,FT,13,RODRIGUEZ RUDY R,Outside;3p turn;tired,118,1.00,RATIONAL CHOICE,126,8,26.2,2022,0,0,0.0,0,0
PIM,2022-05-21,11,3,WRITEITONTHEICE,3,BON,,,72,74,71,,86,-4,-12,79,AQU,,,,,,,,,,39,1980,,MdSpWt,b,02-24-22 Last away;4w1st;settled outside;urged 5w2nd turn;empty,0,114.97,9.00,9.00,4,4.50,4.50,6,50.4,76.38,24.76,102,50.40,,76.38,102.00,0,7,RODRIGUEZ CASTRO LUIS A,1,4,7,17.90,5,,80000,MdSpWt,20220224,,5,S,,,3.25,3.25,7,6.75,AWESOME AARON,120,64,6.50,6.50,6,,6.00,6.00,5,D,2.00,NOBODYRIDESFORFREE,120,AQU,FT,30,RODRIGUEZ RUDY R,4-5wide turns;empty,120,0.13,SOUTH STREET,120,8,26.2,2022,0,0,0.0,0,0
PIM,2022-05-21,11,3,WRITEITONTHEICE,4,BON,,,81,79,76,,77,7,10,73,AQU,,,,,,,,,40000,29,1760,,Md40000,,01-16-22 Ridden along;4-2path turn;swung 5wide 1/4;ins lead to ins1/8;gain,0,104.64,2.00,2.00,3,4.00,4.00,6,23.97,49.09,23.97,75.75,49.09,,75.75,,0,7,MENA RAUL E,1,3,7,4.00,5,,43000,Md40000,20220116,,1,M,,,5.00,5.00,5,1.25,KING OF HOLLYWOOD,120,48,5.25,5.25,6,,3.50,3.50,4,D,7.50,WRITEITONTHEICE,120,AQU,FT,44,RODRIGUEZ RUDY R,4-2p turn;5p1/4;gained,120,0.75,R DOC,120,8,26.2,2022,0,0,0.0,0,0
PIM,2022-05-21,11,3,WRITEITONTHEICE,5,AON,,,73,68,63,,83,-2,-10,69,AQU,,,,,,,,,30000,,1760,,Md30000,,12-18-21 Bmpd brk;forced out;of slow;3w turn;2p1/4;brshd1/16;miss 3rd,0,99.45,9.50,9.50,4,5.75,5.75,8,23.52,47.76,23.52,74.14,47.76,,74.14,,1,9,MENA RAUL E,0,4,10,11.90,4,,38000,Md30000,20211218,,3,M,,,3.50,3.50,5,0.06,RVINDICATED,119,67,6.50,6.50,7,,5.50,5.50,5,D,0.06,ILLUSTRIOUS,119,AQU,FT,18,RODRIGUEZ RUDY R,Bmp brk;off slw;3w trn,119,9.25,ST. LUKES,119,8,26.2,2022,0,0,0.0,0,0
PIM,2022-05-21,11,5,B DAWK,1,BON,,,90,94,,,100,-6,-10,98,KEE,,,,,,,,,,29,-1540,,MdSpWt,,04-24-22 Prompt 3wd; led 7/16; drew off; driving,0,87.05,11.25,,1,0.50,0.50,2,22.88,46.4,22.88,71.03,46.40,,71.03,,0,3,GAFFALIONE TYLER,1,1,10,8.80,4,,100000,MdSpWt,20220424,,8,S,,,0.50,,1,0.50,EXACT ESTIMATE,120,89,,,3,,6.50,,1,D,6.25,GUEST SPEAKER,120,KEE,FT,18,O'NEILL DOUG,3wd;drew off;driving,120,11.25,B DAWK,120,2,3.5,2022,1,1,-1.0,0,0
PIM,2022-05-21,11,5,B DAWK,2,BUN,,5,94,96,,,67,1,-1,74,SA,,,,,,,,,,33,1430,,MdSpWt,b,03-26-22 Attended pace 3deep; angled in turn; gained 3rd,0,76.48,12.00,12.00,3,1.00,1.00,3,21.86,44.96,21.86,69.96,44.96,,69.96,,0,1,HERRERA DIEGO A,1,3,6,8.20,3,,67000,MdSpWt,20220326,,2,S,,,2.00,2.00,4,2.00,PIONEERING PAPA,118,78,,,1,,6.50,6.50,4,D,0.25,B DAWK,113,SA,FT,15,O'NEILL DOUG,3deep;angled in turn,113,10.00,HIGH CONNECTION,118,2,3.5,2022,1,1,-1.0,0,0
